id,area,relativeArea,perimeter,compactness,surfaceType,nx,ny,nz,centerZ,meanCurvature,radius,numWires,numEdges,neighbors,edge_types,label
223,0.465651,0.00845016,10.8439,20.0955,1,-0.707107,0,0.707107,-3.7989,-8.99778,0.0555693,1,7,"","",1
224,1.63043,0.0295875,10.447,5.32687,0,-1.22465e-16,0,1,-3.77871,0,0,1,4,"","",1
225,1.77866,0.0322772,11.3361,5.74947,0,-1,0,-6.12323e-17,-4.00099,0,0,1,4,"","",1
226,0.18626,0.00338006,10.7391,49.2729,1,-0.707107,0,-0.707107,-3.82013,-22.4944,0.0222277,1,4,"","",1
227,1.77866,0.0322772,11.3361,5.74947,0,1.22465e-16,-0,-1,-3.81205,0,0,1,4,"","",1
228,0.18626,0.00338006,10.7391,49.2729,1,0.707107,-0,-0.707107,-3.82013,-22.4944,0.0222277,1,4,"","",1
229,1.77866,0.0322772,11.3361,5.74947,0,1,-0,6.12323e-17,-4.00099,0,0,1,4,"","",1
230,0.18626,0.00338006,10.7391,49.2729,1,0.707107,-0,0.707107,-4.18185,-22.4944,0.0222277,1,4,"","",1
231,1.77866,0.0322772,11.3361,5.74947,0,-1.22465e-16,0,1,-4.18992,0,0,1,4,"","",1
232,0.18626,0.00338006,10.7391,49.2729,1,-0.707107,-0,0.707107,-4.18185,-22.4944,0.0222277,1,4,"","",1
233,2.51976,0.0457261,15.7817,7.86569,0,-1,-1.83697e-16,0,8.32462e-17,0,0,1,4,"","",1
234,0.659672,0.0119711,15.2894,28.1997,1,-0.707107,0.707107,0,-8.9431e-17,-8.99778,0.0555693,1,4,"","",1
235,0.659672,0.0119711,15.2894,28.1997,1,0.707107,0.707107,-0,-1.39115e-16,-8.99778,0.0555693,1,4,"","",1
236,2.51976,0.0457261,15.7817,7.86569,0,1,1.83697e-16,-0,8.32462e-17,0,0,1,4,"","",1
237,0.659672,0.0119711,15.2894,28.1997,1,0.707107,-0.707107,0,1.04336e-16,-8.99778,0.0555693,1,4,"","",1
238,2.50764,0.045506,16.3054,8.43701,0,1.22465e-16,-1,-0,0.0062343,0,0,3,6,"","",1
239,0.659672,0.0119711,15.2894,28.1997,1,-0.707107,-0.707107,0,7.94942e-17,-8.99778,0.0555693,1,4,"","",1
240,0.263869,0.00478842,15.1847,69.5365,1,-0.707107,0.707107,-0,3.41577e-17,-22.4944,0.0222277,1,4,"","",1
241,2.51976,0.0457261,15.7817,7.86569,0,-1,-1.83697e-16,0,8.32462e-17,0,0,1,4,"","",1
242,0.263869,0.00478842,15.1847,69.5365,1,-0.707107,-0.707107,0,2.48419e-17,-22.4944,0.0222277,1,4,"","",1
243,2.50764,0.045506,16.3054,8.43701,0,1.22465e-16,-1,-0,0.0062343,0,0,3,7,"","",1
244,0.263869,0.00478842,15.1847,69.5365,1,0.707107,-0.707107,-0,1.55262e-17,-22.4944,0.0222277,1,4,"","",1
245,2.51976,0.0457261,15.7817,7.86569,0,1,1.83697e-16,-0,8.32462e-17,0,0,1,4,"","",1
246,0.263869,0.00478842,15.1847,69.5365,1,0.707107,0.707107,-0,1.2421e-16,-22.4944,0.0222277,1,4,"","",1
247,2.61287,0.0474156,21.284,13.7969,0,0,1,-0,0.00598322,0,0,5,34,"","",1
248,0.0116413,0.000211254,0.764987,4.00035,1,-1,-0,0.000883706,-0.978019,-8.99778,0.0555693,1,5,"","",1
249,0.00582064,0.000105627,0.415835,2.36408,1,-1,-0,1.90254e-13,-2.53396,-17.9956,0.0277846,1,4,"","",1
250,0.00582064,0.000105627,0.415835,2.36408,1,-1,-0,1.90254e-13,-2.53396,-17.9956,0.0277846,1,4,"","",1
251,0.0116413,0.000211254,0.764987,4.00035,1,-1,-0,1.90254e-13,-0.978019,-8.99778,0.0555693,1,4,"","",1
252,0.015191,0.000275672,0.977921,5.00968,0,1.22465e-16,-0,-1,-3.77871,0,0,1,8,"","",1
253,0.015191,0.000275672,0.977921,5.00968,0,1.22465e-16,-0,-1,-3.77871,0,0,1,8,"","",1
254,0.0526153,0.000954808,3.15614,15.0657,0,-0,-1,0,-4.00099,0,0,2,16,"","",1
255,0.465651,0.00845016,10.8439,20.0955,1,0.707107,-0,0.707107,-3.7989,-8.99778,0.0555693,1,7,"","",1
256,1.77866,0.0322772,11.3361,5.74947,0,1,-0,6.12323e-17,-4.00099,0,0,1,4,"","",1
257,0.465651,0.00845016,10.8439,20.0955,1,0.707107,0,-0.707107,-4.20307,-8.99778,0.0555693,1,4,"","",1
258,1.77866,0.0322772,11.3361,5.74947,0,1.22465e-16,-0,-1,-4.22327,0,0,1,4,"","",1
259,0.465651,0.00845016,10.8439,20.0955,1,-0.707107,0,-0.707107,-4.20307,-8.99778,0.0555693,1,4,"","",1
260,1.77866,0.0322772,11.3361,5.74947,0,-1,0,-6.12323e-17,-4.00099,0,0,1,4,"","",1
261,11.3796,0.0669008,33.7071,7.94518,2,0.819152,-1.18629e-13,-0.573576,-1.69198e-13,-0.111583,2.85879,1,4,"","",1
262,0.493043,0.00289859,35.9795,208.937,1,0,2.06823e-13,-1,1.88294e-13,-0.174899,2.85879,1,4,"","",1
263,11.3796,0.0669008,33.7071,7.94518,2,-0.819152,0.556164,0.140253,5.905e-14,-0.111583,2.28156,1,8,"","",1
264,4.89716,0.0287903,15.3315,3.81958,2,0.819152,2.37398e-13,0.573576,1.86372,-0.111583,2.85879,1,4,"","",1
265,0.215697,0.00126808,15.7712,91.7649,1,-0,0,1,2.04006,-0.174899,2.85879,1,4,"","",1
266,4.89716,0.0287903,15.3315,3.81958,2,0.819152,-1.18629e-13,-0.573576,-1.86372,-0.111583,2.85879,1,4,"","",1
267,0.215697,0.00126808,15.7712,91.7649,1,0,2.06823e-13,-1,-2.04006,-0.174899,2.85879,1,4,"","",1
268,0.188364,0.00110739,13.7796,80.2174,1,4.39942e-16,0,1,1.83798,-0.196661,2.54244,1,4,"","",1
269,7.78577,0.0457724,11.9928,1.47005,3,-0.962256,-5.62861e-14,-0.272146,-1.39517,-0.173622,5.75965,1,2,"","",1
270,7.78577,0.0457724,11.9928,1.47005,3,-0.962256,1.12572e-13,0.272146,1.39517,-0.173622,5.75965,1,2,"","",1
271,0.188364,0.00110739,13.7796,80.2174,1,-4.39942e-16,-2.93221e-13,-1,-1.83798,-0.196661,2.54244,1,4,"","",1
272,2.05469,0.0120795,13.5518,7.11278,2,0.819152,1.68185e-13,-0.573576,-1.75638,-0.118901,2.28156,1,4,"","",1
273,2.05469,0.0120795,13.5518,7.11278,2,0.819152,-4.9556e-14,0.573576,1.75638,-0.118901,2.28156,1,4,"","",1
274,4.89716,0.0287903,15.3315,3.81958,2,-0.819152,2.37398e-13,-0.573576,-1.86372,-0.111583,2.28156,1,4,"","",1
275,4.89716,0.0287903,15.3315,3.81958,2,-0.819152,-1.18629e-13,0.573576,1.86372,-0.111583,2.28156,1,4,"","",1
276,5.04028,0.0296317,11.1036,1.94655,0,-1,0,-6.12323e-17,1.61041e-17,0,0,1,4,"","",1
277,7.08912,0.0416768,13.1795,1.94984,0,-0,-0,1,-0.557896,0,0,1,12,"","",1
278,7.08912,0.0416768,13.1795,1.94984,0,0,0,-1,0.557896,0,0,1,12,"","",1
279,4.82663,0.0283756,30.947,15.7901,2,-0.819152,-5.00654e-14,-0.573576,-2.25153e-13,-0.118901,2.28156,1,4,"","",1
280,0.438484,0.00257784,32.0042,185.887,1,0,2.06823e-13,-1,1.66533e-13,-0.196661,2.54244,1,4,"","",1
281,15.9701,0.0938878,28.0081,3.90888,2,0.819152,-1.18629e-13,-0.573576,-1.36779e-13,-0.14131,2.54244,1,5,"","",1
282,8.42936,0.049556,13.0672,1.61199,2,0.857167,1.06522e-13,-0.515038,6.66689e-14,-0.339613,1.51654,1,5,"","",1
283,11.3796,0.0669008,33.7071,7.94518,2,0.819152,-1.18629e-13,-0.573576,-1.69198e-13,-0.111583,2.85879,1,4,"","",1
284,0.493043,0.00289859,35.9795,208.937,1,0,2.06823e-13,-1,1.88294e-13,-0.174899,2.85879,1,4,"","",1
285,11.3796,0.0669008,33.7071,7.94518,2,-0.819152,-5.00654e-14,-0.573576,-2.4114e-13,-0.111583,2.28156,1,4,"","",1
286,11.3796,0.0669008,33.7071,7.94518,2,0.819152,-1.18629e-13,-0.573576,-1.69198e-13,-0.111583,2.85879,1,4,"","",1
287,0.493043,0.00289859,35.9795,208.937,1,0,2.06823e-13,-1,1.88294e-13,-0.174899,2.85879,1,4,"","",1
288,11.3796,0.0669008,33.7071,7.94518,2,-0.819152,-5.00654e-14,-0.573576,-2.4114e-13,-0.111583,2.28156,1,4,"","",1
289,11.3796,0.0669008,33.7071,7.94518,2,-0.819152,-5.00654e-14,-0.573576,-2.4114e-13,-0.111583,2.28156,1,4,"","",1
290,0.315979,0.00386975,5.84739,8.61105,4,-0.496639,-0.867957,0,-1.0513e-17,-4.31904,0.108724,1,4,"","",1
291,0.00446819,5.47213e-05,5.32756,505.493,2,0.862149,-0.506655,2.67851e-13,-1.65378e-13,-0.508719,0.847798,1,4,"","",1
292,0.00446819,5.47213e-05,5.32756,505.493,2,-0.862149,-0.506655,-8.91562e-14,5.57754e-14,-0.508719,0.847798,1,4,"","",1
293,0.285751,0.00349955,5.25309,7.68478,4,0.49665,-0.867951,1.02719e-13,-1.06112e-13,-4.90645,0.108724,1,4,"","",1
294,0.285751,0.00349955,5.25309,7.68478,4,-0.49665,-0.867951,4.33508e-14,-4.47627e-14,-4.90645,0.108724,1,4,"","",1
295,1.78252,0.0218303,4.73257,0.999886,0,0,-1,0,-2.89523e-17,0,0,1,2,"","",1
296,0.0285878,0.00035011,2.04936,11.6908,4,0.706708,-0.707505,-1.46164e-13,-4.20778e-14,-28.6942,0.0181206,1,4,"","",1
297,0.0285878,0.00035011,2.04936,11.6908,4,-0.706708,-0.707505,-6.1686e-14,-1.77737e-14,-28.6942,0.0181206,1,4,"","",1
298,0.0200275,0.000245274,1.48009,8.70444,4,0.707059,-0.707155,-1.46236e-13,-2.95336e-14,-26.0058,0.0181206,1,4,"","",1
299,0.0200275,0.000245274,1.48009,8.70444,4,-0.707059,-0.707155,-6.17166e-14,-1.2444e-14,-26.0058,0.0181206,1,4,"","",1
300,0.32699,0.0040046,1.98211,0.956116,3,-6.89812e-14,1,0,-2.67201e-16,-1.29849,0.770125,1,2,"","",1
301,2.28084,0.0279331,6.89115,1.65684,0,0,1,0,-8.9509e-17,0,0,2,4,"","",1
302,1.27304,0.0155907,7.27524,3.30859,4,0.539128,0.842224,5.55127e-14,6.97234e-14,-1.5175,0.395821,1,4,"","",1
303,1.37273,0.0168116,8.69927,4.38704,2,-0.870451,0.492255,-1.80029e-13,-1.68197e-13,-0.341223,1.3598,1,4,"","",1
304,0.815087,0.00998226,9.06445,8.02174,4,-0.967071,0.254508,-3.00448e-13,-2.75132e-13,-1.72631,0.362412,1,4,"","",1
305,0.815087,0.00998226,9.06445,8.02174,4,0.967071,0.254508,9.91473e-14,9.16941e-14,-1.72631,0.362412,1,4,"","",1
306,9.23107,0.113052,13.0164,1.46055,1,-1,0,1.03412e-13,9.24771e-14,-0.355428,1.40675,1,4,"","",1
307,9.23107,0.113052,13.0164,1.46055,1,1,0,-3.10679e-13,-2.78186e-13,-0.355428,1.40675,1,4,"","",1
308,0.393774,0.00482249,8.91149,16.0489,2,0.924815,-0.380418,2.8732e-13,-2.7458e-13,-0.332764,1.40675,1,4,"","",1
309,0.393774,0.00482249,8.91149,16.0489,2,-0.924815,-0.380418,-9.52258e-14,9.1585e-14,-0.332764,1.40675,1,4,"","",1
310,0.651963,0.00798449,8.91266,9.69576,4,-0.999701,-0.0244366,-2.06761e-13,-1.8181e-13,-3.11993,0.181206,1,4,"","",1
311,0.651963,0.00798449,8.91266,9.69576,4,0.999701,-0.0244366,0,3.48854e-17,-3.11993,0.181206,1,4,"","",1
312,1.71457,0.020998,8.88456,3.6636,2,-0.905124,-0.425148,-7.9005e-14,-7.11272e-14,-0.35409,1.36887,1,4,"","",1
313,1.71457,0.020998,8.88456,3.6636,2,0.905124,-0.425148,-1.872e-13,-1.68592e-13,-0.35409,1.36887,1,4,"","",1
314,0.460186,0.00563583,7.67321,10.1815,4,-0.995492,-0.0948464,-3.09278e-13,-2.32284e-13,-2.33421,0.181206,1,4,"","",1
315,0.460186,0.00563583,7.67321,10.1815,4,0.995492,-0.0948464,1.02503e-13,7.72423e-14,-2.33421,0.181206,1,4,"","",1
316,1.94477,0.0238174,8.77542,3.15106,2,-0.969123,0.246578,-3.01086e-13,-2.44928e-13,-0.391594,1.29909,1,4,"","",1
317,1.94477,0.0238174,8.77542,3.15106,2,0.969123,0.246578,9.93578e-14,8.15505e-14,-0.391594,1.29909,1,4,"","",1
318,0.184782,0.002263,8.27028,29.4557,4,-0.992251,0.124252,-3.08271e-13,-2.57638e-13,-3.13997,0.181206,1,4,"","",1
319,0.184782,0.002263,8.27028,29.4557,4,0.992251,0.124252,1.01288e-13,8.59267e-14,-3.13997,0.181206,1,4,"","",1
320,18.7722,0.2299,17.3574,1.27717,1,-1,0,1.03412e-13,8.58542e-14,-0.383235,1.30468,1,4,"","",1
321,18.7722,0.2299,17.3574,1.27717,1,1,0,-3.10679e-13,-2.58074e-13,-0.383235,1.30468,1,4,"","",1
322,0.67881,0.00831329,8.19755,7.87789,4,-0.707089,-0.707125,-1.46242e-13,-2.53409e-13,-4.87658,0.108724,1,4,"","",1
323,0.315979,0.00386975,5.84739,8.61105,4,0.496639,-0.867957,1.02716e-13,-1.1732e-13,-4.31904,0.108724,1,4,"","",1
324,1.70815,0.0209195,13.4303,8.40296,0,0,-1,0,-2.43733e-17,0,0,2,4,"","",1
325,0.67881,0.00831329,8.19755,7.87789,4,0.707089,-0.707125,0,8.71294e-14,-4.87658,0.108724,1,4,"","",1
326,0.123779,0.0015159,3.41554,7.50001,0,-0,-1,-0,-2.29928e-17,0,0,2,4,"","",1
327,0.0210954,0.000258352,2.05738,15.9673,4,-0.839249,0.543748,-1.29225e-13,-4.23458e-14,-28.891,0.0181206,1,4,"","",1
328,0.0210954,0.000258352,2.05738,15.9673,4,0.839249,0.543748,-0,-2.35451e-17,-28.891,0.0181206,1,4,"","",1
329,0.0387503,0.00047457,2.12502,9.27347,1,-1,-1.54198e-15,8.72864e-14,1.81222e-14,-1.53294,0.326171,1,4,"","",1
330,0.213797,0.00261834,1.99217,1.47721,1,1,-6.93889e-15,0,1.71133e-18,-2.29941,0.217447,1,4,"","",1
331,0.213797,0.00261834,1.99217,1.47721,1,-1,-6.93889e-15,2.06823e-13,2.864e-14,-2.29941,0.217447,1,4,"","",1
332,1.27304,0.0155907,7.27524,3.30859,4,-0.539128,0.842224,-1.67496e-13,-2.09559e-13,-1.5175,0.395821,1,4,"","",1
333,0.120886,0.00172483,1.86718,2.29502,4,-4.29701e-14,-0.309901,0.950769,0.229972,-1.4713,0.348753,1,4,"","",1
334,0.0109815,0.000156688,0.44141,1.41193,6,-0.531141,-0.261553,0.805903,0.236374,-6.98241,0,1,3,"","",1
335,0.00430706,6.14544e-05,0.416679,3.20783,0,-1.83697e-16,1,-0,0.22902,0,0,1,4,"","",1
336,0.00441425,6.29839e-05,0.425685,3.2667,0,0,-1,0,0.229027,0,0,1,4,"","",1
337,0.00228595,3.26166e-05,0.240526,2.01394,6,0.399799,-0.733922,0.549107,0.238319,-32.7808,0,1,5,"","",1
338,0.00410669,5.85956e-05,0.36532,2.5861,1,0,-0.707107,0.707107,0.252988,-28.6736,0.0174377,1,4,"","",1
339,0.00308795,4.40599e-05,0.301617,2.34439,1,-0.707107,0,0.707107,0.253281,-28.6736,0.0174377,1,4,"","",1
340,0.00399456,5.69956e-05,0.357133,2.54086,1,-1.29893e-16,0.707107,0.707107,0.252993,-28.6736,0.0174377,1,4,"","",1
341,0.00246377,3.51538e-05,0.286853,2.65772,4,-0.493518,0.707107,0.506399,0.236821,-32.9809,0.0174377,1,4,"","",1
342,0.0702471,0.00100231,1.0467,1.2411,1,-0,-2.06823e-13,1,0.149767,-7.40669,0.0675065,1,10,"","",1
343,0.0702473,0.00100231,1.04671,1.24111,1,-0,7.93266e-13,1,0.149767,-7.40669,0.0675065,1,10,"","",1
344,23.6528,0.337486,24.7412,2.05944,0,-0,-0,1,0.259148,0,0,1,18,"","",1
345,0.0328106,0.000468152,1.89706,8.72851,0,1,-1.21999e-16,-1.06735e-17,0.230637,0,0,1,5,"","",1
346,0.0328106,0.000468152,1.89706,8.72851,0,-1,1.21999e-16,1.06735e-17,0.230637,0,0,1,5,"","",1
347,0.00515176,7.35069e-05,0.372272,2.1407,1,0.642171,-0.766561,0,-0.106517,-5.73471,0.0871884,1,4,"","",1
348,0.074174,0.00105834,1.25429,1.68784,6,0.660883,-0.524097,0.537175,0.112161,-6.87232,0,1,4,"","",1
349,0.0152245,0.000217228,0.460375,1.10782,0,-1,-0,-0,0.175714,0,0,1,4,"","",1
350,10.1989,0.145521,37.7464,11.1169,4,7.3123e-14,0.707107,0.707107,0.128894,-1.54523,0.348753,1,4,"","",1
351,0.161644,0.00230639,3.67117,6.63497,0,1,1.22465e-16,-0,0.103613,0,0,1,8,"","",1
352,0.161619,0.00230603,3.67117,6.63599,0,-1,-1.22465e-16,0,0.10362,0,0,1,8,"","",1
353,0.656294,0.0093642,38.8745,183.241,1,-1.90254e-13,1,0,-0.106517,-0.152831,3.27158,1,4,"","",1
354,3.31939,0.0473621,38.3709,35.2968,0,0,0,-1,-0.123429,0,0,1,6,"","",1
355,0.0741699,0.00105828,1.25429,1.68794,6,-0.660916,-0.523685,0.537535,0.11216,-6.87241,0,1,4,"","",1
356,0.00515176,7.35069e-05,0.372272,2.1407,1,-0.642171,-0.766561,0,-0.106517,-5.73471,0.0871884,1,4,"","",1
357,0.00308795,4.40599e-05,0.301617,2.34439,1,0.707107,-0,0.707107,0.253281,-28.6736,0.0174377,1,4,"","",1
358,0.00410669,5.85956e-05,0.36532,2.5861,1,0,-0.707107,0.707107,0.252988,-28.6736,0.0174377,1,4,"","",1
359,0.00399456,5.69956e-05,0.357133,2.54086,1,-1.29893e-16,0.707107,0.707107,0.252993,-28.6736,0.0174377,1,4,"","",1
360,0.00430706,6.14544e-05,0.416679,3.20783,0,-1.83697e-16,1,-0,0.22902,0,0,1,4,"","",1
361,0.183545,0.00261888,2.95424,3.7839,1,-0.707107,-8.65956e-17,0.707107,0.227466,-5.73471,0.0871884,1,5,"","",1
362,0.183545,0.00261888,2.95424,3.7839,1,0.707107,8.65956e-17,0.707107,0.227466,-5.73471,0.0871884,1,5,"","",1
363,0.013696,0.000195418,0.600959,2.0984,4,-0.550215,-0.19704,0.811442,0.248349,-5.15841,0.0871884,1,3,"","",1
364,0.803649,0.0114667,4.00672,1.58965,0,0,-0.0871557,0.996195,0.165966,0,0,1,4,"","",1
365,0.167688,0.00239262,2.89841,3.98665,1,-0.707107,-0.0616284,0.704416,0.182714,-5.73471,0.0871884,1,6,"","",1
366,0.167688,0.00239262,2.89841,3.98664,1,0.707107,-0.0616284,0.704416,0.182714,-5.73471,0.0871884,1,6,"","",1
367,0.0136959,0.000195417,0.600959,2.09841,4,0.550215,-0.19704,0.811442,0.248349,-5.15841,0.0871884,1,3,"","",1
368,22.6697,0.323458,20.5406,1.48106,0,0,0,-1,0.0847715,0,0,1,4,"","",1
369,7.11196,0.101476,35.8371,14.3703,4,-2.16698e-13,-0.546344,-0.837561,0.010107,-1.5257,0.348753,1,4,"","",1
370,0.0523213,0.000746537,3.0488,14.1374,1,-3.10679e-13,-1,0,0.103664,-1.06198,0.47082,1,8,"","",1
371,0.0152245,0.000217228,0.460375,1.10782,0,1,0,0,0.175714,0,0,1,4,"","",1
372,0.0488551,0.000749409,1.12855,2.07454,6,0.000386836,0.921672,0.387969,1.82813,-4.21224,0,1,4,"","",1
373,1.05734,0.016219,10.9599,9.04042,4,-0.707107,0.707107,-2.19683e-13,-2.81771e-13,-4.13382,0.126769,1,6,"","",1
374,0.168073,0.00257815,2.44024,2.8194,6,-0.817294,3.34003e-05,-0.576222,-1.86296,-3.43797,0,1,4,"","",1
375,0.168073,0.00257815,2.44024,2.8194,6,0.817294,-3.34003e-05,-0.576222,-1.86296,-3.43798,0,1,5,"","",1
376,0.0313145,0.000480347,0.73664,1.37897,6,-0.415371,-0.707235,-0.572089,-1.91486,-2.77671,0,1,4,"","",1
377,0.0313145,0.000480347,0.73664,1.37897,6,0.416464,-0.70614,-0.572646,-1.91486,-2.77426,0,1,4,"","",1
378,0.0461163,0.000707398,1.09737,2.07797,6,1.39649e-05,-0.918559,-0.395285,-1.91753,-3.19673,0,1,4,"","",1
379,0.0488551,0.000749409,1.12855,2.07454,6,0.000386836,-0.921672,-0.387969,-1.82813,-4.21224,0,1,4,"","",1
380,0.168073,0.00257815,2.44024,2.81941,6,-0.817294,3.34003e-05,0.576222,1.86296,-3.43797,0,1,4,"","",1
381,0.0461163,0.000707398,1.09737,2.07797,6,1.39649e-05,-0.918559,0.395285,1.91753,-3.19673,0,1,4,"","",1
382,0.0313145,0.000480347,0.73664,1.37897,6,-0.415371,-0.707235,0.572089,1.91486,-2.77671,0,1,4,"","",1
383,0.0313145,0.000480347,0.73664,1.37897,6,0.415371,0.707235,0.572089,1.91486,-2.77671,0,1,4,"","",1
384,0.0461163,0.000707398,1.09737,2.07797,6,-1.39649e-05,0.918559,0.395285,1.91753,-3.19673,0,1,4,"","",1
385,0.168073,0.00257815,2.44024,2.81941,6,0.817294,-3.34003e-05,0.576222,1.86296,-3.43797,0,1,5,"","",1
386,0.0313145,0.000480347,0.73664,1.37897,6,0.416464,-0.70614,0.572646,1.91486,-2.77426,0,1,4,"","",1
387,0.0313145,0.000480347,0.73664,1.37897,6,0.415371,0.707235,-0.572089,-1.91486,-2.77671,0,1,4,"","",1
388,0.0038926,5.97102e-05,0.39939,3.26095,6,0.541654,0.1574,-0.825734,-0.680663,-2.25656,0,1,4,"","",1
389,0.035221,0.000540269,1.31849,3.92772,6,0.825156,0.560395,-0.0712396,-0.3961,-3.54167,0,1,4,"","",1
390,0.591639,0.0090754,3.77923,1.92105,1,1,-8.72864e-14,-0,-0.435768,-2.10356,0.237692,1,4,"","",1
391,0.509437,0.00781447,3.36423,1.76795,1,1,2.06823e-13,-0,-0.435768,-1.18078,0.423449,1,4,"","",1
392,0.509437,0.00781447,3.36423,1.76795,1,1,2.06823e-13,-0,0.435768,-1.18078,0.423449,1,4,"","",1
393,1.65197,0.0253403,7.38451,2.62682,0,0.052336,-0.99863,-0,1.42418e-17,0,0,1,11,"","",1
394,0.000170971,2.62259e-06,0.0774108,2.78915,0,-0,-1,-0,0.623044,0,0,1,3,"","",1
395,0.000170971,2.62259e-06,0.0774108,2.78915,0,-0,1,-0,-0.623044,0,0,1,3,"","",1
396,1.65197,0.0253403,7.38451,2.62682,0,0.052336,0.99863,-0,4.12644e-17,0,0,1,11,"","",1
397,1.60117,0.024561,7.05485,2.4736,0,-0,-0,-1,-0.633845,0,0,2,11,"","",1
398,1.60117,0.024561,7.05485,2.4736,0,0,0,1,0.633845,0,0,2,11,"","",1
399,0.000170971,2.62259e-06,0.0774108,2.78915,0,-0,-1,-0,-0.623044,0,0,1,3,"","",1
400,0.000170971,2.62259e-06,0.0774108,2.78915,0,-0,1,-0,0.623044,0,0,1,3,"","",1
401,1.04894,0.0160901,11.1512,9.43371,4,1.46246e-13,-0.707107,-0.707107,5.51781e-14,-3.51793,0.126769,1,4,"","",1
402,1.04894,0.0160901,11.1512,9.43371,4,1.46246e-13,0.707107,-0.707107,5.51781e-14,-3.51793,0.126769,1,4,"","",1
403,0.0461163,0.000707398,1.09737,2.07797,6,-1.39649e-05,0.918559,-0.395285,-1.91753,-3.19673,0,1,4,"","",1
404,0.0313145,0.000480347,0.73664,1.37897,6,-0.416464,0.70614,-0.572646,-1.91486,-2.77426,0,1,4,"","",1
405,0.0313145,0.000480347,0.73664,1.37897,6,-0.416464,0.70614,0.572646,1.91486,-2.77426,0,1,4,"","",1
406,0.987188,0.0151429,11.1235,9.97413,4,0.707107,-0.707107,7.3123e-14,-9.89784e-11,-4.13382,0.126769,1,13,"","",1
407,1.05734,0.016219,10.9599,9.04042,4,-0.707107,-0.707107,-2.19683e-13,-2.44672e-10,-4.13382,0.126769,1,6,"","",1
408,0.0488551,0.000749409,1.12855,2.07454,6,-0.000386836,-0.921672,0.387969,1.82813,-4.21224,0,1,4,"","",1
409,0.987188,0.0151429,11.1235,9.97413,4,0.707107,0.707107,7.3123e-14,-1.62639e-10,-4.13382,0.126769,1,13,"","",1
410,0.0488551,0.000749409,1.12855,2.07454,6,-0.000386836,0.921672,-0.387969,-1.82813,-4.21224,0,1,4,"","",1
411,0.493033,0.00756284,2.4891,1,0,0,0,-1,-3.96153,0,0,1,1,"","",1
412,0.473311,0.00726032,5.97385,6,0,0,0,-1,-2.69384,0,0,2,2,"","",1
413,3.15541,0.0484022,7.51358,1.42373,1,-1,-2.06823e-13,0,-3.32769,-1.26214,0.396153,1,4,"","",1
414,2.57648,0.0395217,8.56423,2.26538,1,-1,-2.06823e-13,0,-2.3237,-0.901528,0.554614,1,12,"","",1
415,0.493033,0.00756284,2.4891,1,0,0,0,1,3.96153,0,0,1,1,"","",1
416,0.473311,0.00726032,5.97385,6,0,0,0,1,2.69384,0,0,2,2,"","",1
417,3.15541,0.0484022,7.51358,1.42373,1,-1,2.06823e-13,0,3.32769,-1.26214,0.396153,1,4,"","",1
418,2.57646,0.0395214,8.56423,2.26539,1,-1,2.06823e-13,0,2.3237,-0.901528,0.554614,1,12,"","",1
419,6.89064,0.105698,22.1034,5.64219,0,-0,1,-0,8.38689e-08,0,0,8,11,"","",1
420,6.89064,0.105698,22.1034,5.64219,0,0,-1,0,-8.35452e-08,0,0,8,11,"","",1
421,1.09321,0.0167692,4.26011,1.32107,1,1,-0,1.72582e-14,1.42615,-3.64299,0.13725,1,4,"","",1
422,5.04865,0.0774434,11.9847,2.26397,1,-8.72864e-14,0,-1,-7.39409e-14,-0.631069,0.792306,1,4,"","",1
423,1.09321,0.0167692,4.26011,1.32107,1,0.5,-0,0.866025,0.713075,-3.64299,0.13725,1,4,"","",1
424,1.09321,0.0167692,4.26011,1.32107,1,-0.5,-0,0.866025,-0.713075,-3.64299,0.13725,1,4,"","",1
425,1.09321,0.0167692,4.26011,1.32107,1,-1,0,-1.71358e-14,-1.42615,-3.64299,0.13725,1,4,"","",1
426,1.09321,0.0167692,4.26011,1.32107,1,-0.5,0,-0.866025,-0.713075,-3.64299,0.13725,1,4,"","",1
427,1.09321,0.0167692,4.26011,1.32107,1,0.5,-0,-0.866025,0.713075,-3.64299,0.13725,1,4,"","",1
428,1.69671,0.0260266,5.8032,1.57949,1,0.64907,-0,0.760728,1.35164,-0.262946,1.90153,1,4,"","",1
429,4.87604,0.0747956,12.5019,2.55078,1,-1,0,-1.03412e-13,1.12949e-09,-0.262946,1.90153,1,4,"","",1
430,1.69667,0.0260259,5.8032,1.57953,1,0.64907,0,-0.760728,-1.35164,-0.262946,1.90153,1,4,"","",1
431,0.0038926,5.97102e-05,0.39939,3.26095,6,0.541654,-0.1574,-0.825734,-0.680663,-2.25656,0,1,4,"","",1
432,0.0106068,0.000162703,0.518447,2.01656,4,0.469895,-0.866025,-0.170875,-0.624536,-3.81471,0.126769,1,5,"","",1
433,0.152527,0.00233968,2.3291,2.83022,1,0.559017,-0,-0.829156,-0.661559,-3.94418,0.126769,1,4,"","",1
434,0.0106071,0.000162707,0.518447,2.01651,4,0.469895,-0.866025,0.170875,0.624537,-3.81471,0.126769,1,5,"","",1
435,0.035221,0.000540269,1.31849,3.92772,6,0.825156,-0.560395,0.0712396,0.3961,-3.54167,0,1,4,"","",1
